FileName,ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,largest_silence_duration.ms.,largest_syllable_duration.ms.,largest_sylls_freq_range.Hz.,max_sylls_freq.Hz.,mean_syllable_stereotypy,min_sylls_freq.Hz.,num_syllable_per_bout_duration.1.ms.,num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range.Hz.,sequential_repetition,smallest_silence_duration.ms.,smallest_syllable_duration.ms.,smallest_sylls_freq_range.Hz.,stdev_silence_duration.ms.,stdev_syllable_duration.ms.,stdev_syllable_stereotypy,stdev_sylls_freq_range.Hz.,syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15220_44k seg 1.gzip,15220,3.024050112,4.131407697,7.897412081,8.258579461,8.780777421,7.496599585,24.76190476,63.80952381,2879.824561,6619.298246,4.399583851,3782.45614,-4.405557159,3.091042453,22,0,2879.824561,1,17.77777778,60,2364.035088,2.364214282,0.95638089,NA,120.5984959,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.41698],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15221_44k seg 1.gzip,15221,3.141475127,3.575386146,7.718425553,8.045654922,8.580476051,7.356097412,27.3015873,37.46031746,2664.912281,5329.824561,4.478364605,2621.929825,-4.060260519,3.295836866,27,0,2750.877193,1,21.26984127,33.65079365,2149.122807,1.589400322,1.135679435,NA,117.4100897,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[88.09049204],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15222_44k seg 1.gzip,15222,3.125785402,4.290676856,8.007698715,8.157980918,8.772167796,6.732645748,25.3968254,82.53968254,3524.561404,6877.192982,4.338797184,3352.631579,-4.5354212,2.197224577,4.5,0.693147181,3567.54386,0.75,12.38095238,41.26984127,945.6140351,4.288652726,12.38603884,NA,809.4078245,53.5,"[0, 0, 0, 0, 0, 0, 0, 7, 0]",[76.61532972],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15223_44k seg 1.gzip,15223,2.752162318,4.16176493,7.725924866,7.911115866,8.507303943,7.46236992,18.73015873,68.57142857,2492.982456,5114.912281,4.333662198,2578.947368,-4.371327436,3.091042453,22,0,2578.947368,1,12.38095238,58.73015873,2106.140351,1.672254248,1.794854715,NA,96.73378242,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.22291947],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15224_44k-2 seg 1.gzip,15224,3.029033998,4.413519534,8.398550411,7.791708571,8.827334962,7.397016725,26.03174603,87.61904762,4942.982456,7650.877193,4.104939102,2278.070175,-4.624428034,2.772588722,8,0.693147181,5415.789474,0.933333333,14.28571429,61.9047619,4169.298246,4.532440613,6.344409564,NA,239.4287426,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.63905164],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15225_44k seg 1.gzip,15225,3.688157693,3.762691612,7.467981102,8.224699153,8.601549763,7.533608824,43.80952381,47.3015873,1891.22807,5544.736842,4.415678237,3610.526316,-4.398114635,3.135494216,23,0,1977.192982,1,37.77777778,40.31746032,1332.45614,1.779475194,1.415229329,NA,152.9120223,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.73793782],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15227_44k-2 seg 1.gzip,15227,3.195638735,4.123886241,8.044378598,8.05504943,8.735992035,7.331465625,27.93650794,62.85714286,3481.578947,6361.403509,4.417569671,2664.912281,-4.4410939,2.890371758,18,0,3739.473684,1,21.9047619,60.31746032,2836.842105,2.067976166,0.680005283,NA,178.2911159,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.89457924],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15228_44k seg 1.gzip,15228,3.117153597,4.436093856,8.315983852,8.043516157,8.87616265,7.43238988,26.98412698,90.47619048,4599.122807,7478.947368,4.354561126,2922.807018,-4.659801149,2.772588722,16,0,4599.122807,1,20.31746032,80,3911.403509,1.967473573,3.702191679,NA,200.9171224,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.83265913],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15229_44k seg 1.gzip,15229,3.30228283,4.473327739,8.294368568,8.04875771,8.866186394,7.119532895,29.52380952,89.84126984,4169.298246,7135.087719,4.307636054,3008.77193,-4.7216376,2.397895273,11,0,4169.298246,1,23.80952381,79.36507937,3911.403509,1.687822395,2.890299831,NA,75.56737645,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.26472347],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15231_44k-2 seg 1.gzip,15231,3.306944843,4.877658044,7.952128864,8.216430488,8.779542461,7.244454247,32.06349206,139.3650794,3051.754386,6791.22807,4.382416811,3610.526316,-5.047229675,2.197224577,9,0,3223.684211,1,25.07936508,126.3492063,2450,2.423653372,3.671439208,NA,221.7291197,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.03122017],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15232_44k seg 1.gzip,15232,3.430983649,4.029500292,7.932097639,8.33206067,8.838878272,7.151634729,34.6031746,61.26984127,3438.596491,8983.333333,4.354215821,3911.403509,-4.443584557,2.708050201,5,1.098612289,5114.912281,0.857142857,27.93650794,33.33333333,2492.982456,1.979044598,7.656621887,NA,287.0507316,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[77.80578773],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15233_44k seg 1.gzip,15233,3.026129751,4.375741259,7.590576943,8.244686251,8.655878638,7.539871009,26.98412698,83.17460317,2364.035088,6146.491228,4.301035393,3739.473684,-4.595432056,2.944438979,19,0,2450,1,18.0952381,66.66666667,1547.368421,2.093007958,3.603039862,NA,173.4002729,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.77614148],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15234_44k seg 1.gzip,15234,2.889489534,4.171417576,8.182497154,7.809674224,8.699368539,7.450448642,21.26984127,69.84126984,3782.45614,6189.473684,4.298744789,2321.052632,-4.405926208,3.044522438,21,0,3911.403509,1,16.19047619,63.17460317,3309.649123,1.528657701,1.520120251,NA,120.7376825,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.60734293],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15235_44k-2 seg 1.gzip,15235,3.854864592,4.867941368,8.342352356,7.860676778,8.817037841,7.344883103,54.6031746,142.5396825,4298.245614,6834.210526,4.299901342,2535.964912,-5.14765849,2.197224577,9,0,4341.22807,1,42.53968254,119.6825397,4126.315789,3.975050868,6.762351874,NA,64.47368421,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.69252295],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15237_44k seg 1.gzip,15237,3.271438155,5.102021065,7.649692624,7.992826001,8.520520982,7.176691309,43.17460317,171.4285714,2192.105263,5114.912281,4.168895218,2836.842105,-5.230781155,1.945910149,3.5,0.693147181,2321.052632,0.166666667,14.6031746,156.1904762,2020.175439,10.73748224,5.615591816,0.728698038,62.91987312,53.5,"[0, 1, 0, 1, 0, 1, 1]",[64.12872776 65.15926241],aikeni
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15238_44k seg 1.gzip,15238,3.608340592,5.011692936,7.801892084,8.025035635,8.604979122,7.406508322,40.31746032,173.6507937,2707.894737,5802.631579,4.35938755,3008.77193,-5.209283752,2.197224577,4.5,0.693147181,2836.842105,0.875,29.20634921,140,2149.122807,3.964170234,10.66803657,2.087227323,223.8024761,53.5,"[0, 0, 0, 0, 0, 0, 6, 6, 6]",[79.68511315 76.73332796],aikeni
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15239_44k seg 1.gzip,15239,3.269930996,4.365789073,7.749776082,7.98719632,8.560464197,7.472527816,33.01587302,82.85714286,2450,5329.824561,4.476616572,2836.842105,-4.639314422,2.833213344,17,0,2535.964912,1,24.12698413,75.23809524,2192.105263,2.195990299,1.528558194,NA,64.47368421,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[87.93664149],aikeni
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15240_44k seg 1.gzip,15240,3.564826805,4.887643913,7.993580149,7.835243057,8.602829354,7.502396703,38.41269841,136.1904762,3309.649123,5845.614035,4.110937412,2450,-5.104501457,2.397895273,5.5,0.693147181,3438.596491,0.7,31.74603175,121.2698413,2793.859649,2.127221024,4.254011328,10.29147037,139.2187694,53.5,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",[53.72670807 68.28104505],dorsalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_noisy_15244_44k seg 1.gzip,15244,3.536578914,4.292577223,7.55205884,8.115897013,8.558130969,7.429944662,44.44444444,77.14285714,2106.140351,5372.807018,4.260352992,3180.701754,-4.657355984,2.772588722,16,0,2235.087719,1,31.11111111,65.07936508,1805.263158,3.580009847,2.786833312,NA,96.39161192,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.8349832],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15245_44k-2 seg 1.gzip,15245,3.268085822,3.882347237,7.639639179,8.448754183,8.810648043,7.2405928,30.47619048,110.1587302,3610.526316,6963.157895,4.162906045,3137.719298,-4.296153792,2.944438979,4.75,1.386294361,3868.421053,0.777777778,22.85714286,22.53968254,1246.491228,2.404935064,34.97540914,15.97534763,721.8281162,53.5,"[0, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 13, 5, 5, 5, 5, 5]",[75.55426476 52.96171147],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15248_44k seg 1.gzip,15248,3.355181144,4.030739312,7.904860033,8.167511283,8.731013749,7.255277352,32.6984127,59.68253968,2879.824561,6404.385965,4.340778289,3395.614035,-4.42206402,2.833213344,17,0,3051.754386,1,26.34920635,52.38095238,2535.964912,2.088171505,1.777994518,NA,110.0789306,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.76726319],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15249_44k-2 seg 1.gzip,15249,3.271438155,4.918705637,7.809674224,8.048202694,8.621465396,7.273940413,30.47619048,141.5873016,2578.947368,5630.701754,4.299740115,3094.736842,-5.076715803,2.197224577,4.5,0.693147181,2578.947368,0.875,23.80952381,130.1587302,2235.087719,2.301782774,3.984095364,NA,103.0683091,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",[73.68064275],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15250_44k-2 seg 1.gzip,15250,3.535654272,4.612072716,8.202373201,8.112827957,8.845578591,7.279866031,40.63492063,104.1269841,4470.175439,7736.842105,4.239066211,3266.666667,-4.881970744,2.397895273,11,0,4513.157895,1,31.11111111,97.77777778,3395.614035,2.957099262,2.031836217,NA,292.4415544,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.34306977],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout1.gzip,20829,2.799215197,3.784300628,7.736150916,8.23067104,8.699683425,7.349179785,19.04761905,52.06349206,3051.754386,6103.508772,4.330551645,3008.77193,-4.091083226,3.258096538,26,0,3137.719298,1,13.33333333,21.9047619,1848.245614,1.408679856,4.905004914,NA,456.9191071,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.9861924],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout2.gzip,20829,2.752885297,3.814602664,7.769578709,8.250775812,8.72503429,7.320180238,17.77777778,49.20634921,3180.701754,6232.45614,4.342333362,3094.736842,-4.101304406,3.218875825,25,0,3180.701754,1,14.28571429,44.12698413,2235.087719,0.967972972,1.093280975,NA,181.9026482,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.88673478],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout3.gzip,20829,2.701893723,3.833037939,7.938133517,8.114537897,8.716348201,7.36135526,19.68253968,63.17460317,3352.631579,6447.368421,4.347644317,2922.807018,-4.103258695,3.258096538,13,0.693147181,3567.54386,0.96,8.571428571,27.3015873,1719.298246,2.503847715,5.736978411,NA,450.3149046,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[77.29616306],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20830-bout1.gzip,20830,2.830408293,4.925432591,8.159720481,7.978961948,8.759845366,7.42937953,32.6984127,157.1428571,3782.45614,6662.280702,4.219618007,2793.859649,-5.031484333,2.397895273,5.5,0.693147181,3911.403509,0.9,9.206349206,125.7142857,2965.789474,8.379455801,10.22937199,NA,280.0614457,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[68.00750095],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout1.gzip,22066,3.517750438,4.757732303,8.330335044,7.89862171,8.824441365,7.477927397,44.76190476,142.2222222,4255.263158,6920.175439,4.327681012,2578.947368,-4.993020794,2.48490665,12,0,4384.210526,1,22.22222222,91.42857143,4040.350877,7.006915465,11.50404638,NA,72.15654548,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.76837674],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout2.gzip,22066,3.634010244,4.697590191,8.17459992,7.909203819,8.7369509,7.457435249,51.11111111,119.047619,3911.403509,6619.298246,4.316211268,2621.929825,-4.972528567,2.48490665,12,0,4040.350877,1,24.76190476,89.20634921,3309.649123,7.860064756,7.669983657,NA,162.3414509,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.90429766],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout3.gzip,22066,3.537810441,4.709959109,8.340644414,7.900747109,8.831581253,7.258412151,43.80952381,124.4444444,4298.245614,6963.157895,4.331765391,2621.929825,-4.95582699,2.302585093,10,0,4384.210526,1,22.85714286,88.88888889,4083.333333,6.056756834,8.868457244,NA,73.75524516,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.07847637],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_23007_44k seg 1.gzip,23007,3.072744434,3.884668122,7.879151474,8.116431915,8.690759427,7.417246679,26.66666667,49.84126984,3567.54386,6146.491228,4.364062893,2407.017544,-4.239192824,3.17805383,24,0,3782.45614,1,19.04761905,45.3968254,2407.017544,1.726847941,1.03081659,NA,240.1468703,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.57573158],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_26764_44k seg 1.gzip,26764,3.49216916,4.851759665,8.160837176,8.056220431,8.796563303,7.45944861,57.46031746,132.0634921,3739.473684,6834.210526,4.318072511,3094.736842,-5.061553396,2.397895273,11,0,3782.45614,1,27.93650794,116.1904762,2965.789474,8.954469593,4.19349229,NA,205.5654884,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.04384259],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27112_44k-2 seg 1.gzip,27112,3.272441668,3.819350613,7.421272015,8.32347217,8.656540097,7.480079092,30.15873016,51.42857143,1848.245614,5931.578947,4.411846899,3911.403509,-4.261203248,3.218875825,12.5,0.693147181,2063.157895,0.625,21.9047619,40.31746032,1332.45614,1.938773108,2.379329253,1.946466525,109.105471,53.5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",[83.79790697 81.04518761],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC30894.gzip,30894,3.758288905,3.836760521,7.561135788,8.398532578,8.750808043,6.935492034,52.5,54.83333333,2198.830409,6643.274854,4.007470574,4350.877193,-4.450585343,2.48490665,3,1.386294361,2339.181287,0.181818182,35.58333333,31.79166667,1590.643275,6.618970002,7.212218694,1.301973694,162.6249795,53.5,"[0, 1, 1, 1, 4, 1, 4, 1, 4, 1, 10, 4]",[54.08692245 55.92819131],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC31262.gzip,31262,2.950860205,4.339339135,7.569098276,8.234155745,8.640837547,7.383445832,29.45833333,90.125,2152.046784,5941.520468,4.058432673,3368.421053,-4.550232481,2.833213344,8.5,0.693147181,2619.883041,0.9375,12.83333333,67.95833333,1309.94152,5.18911942,5.660546048,NA,192.225219,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[57.88351752],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC35301.gzip,35301,3.350288573,3.616324277,7.591407766,8.359578251,8.733756929,7.256398051,31.74603175,42.85714286,2149.122807,6318.421053,4.233912922,4126.315789,-4.165355569,3.091042453,11,0.693147181,2235.087719,0.952380952,21.9047619,25.07936508,1117.54386,1.922192855,3.391864708,NA,205.4565218,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[68.9866441],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_36934_44k seg 1.gzip,36934,3.358499732,3.946347748,7.593565669,8.262715872,8.66888471,7.415528631,32.06349206,57.14285714,2106.140351,5931.578947,4.335502836,3825.438596,-4.371006223,3.044522438,10.5,0.693147181,2149.122807,0.95,25.07936508,48.57142857,1719.298246,1.95281899,1.967229636,NA,88.73462106,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.36334745],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_38508_44k-2 seg 1.gzip,38508,3.729701449,4.151628945,8.318670934,8.300534416,8.997487259,7.681384631,47.93650794,68.25396825,4556.140351,8467.54386,4.286235958,3653.508772,-4.636862215,3.044522438,21,0,4857.017544,1,37.77777778,53.01587302,3825.438596,2.69152396,3.445995868,NA,165.6226148,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[72.69233593],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_38510_44k-2 seg 1.gzip,38510,3.737669618,4.556076946,7.811786157,8.137120649,8.673446921,7.291180338,52.06349206,103.8095238,2621.929825,5931.578947,4.277989511,3309.649123,-4.893285019,2.397895273,5.5,0.693147181,2664.912281,0.9,29.52380952,63.49206349,2364.035088,6.075309131,11.35909619,NA,92.91299202,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[72.09534729],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_42250_44k seg 1.gzip,42250,3.216969247,3.745092599,7.781882962,8.192175567,8.693894697,7.235344642,31.11111111,48.88888889,2707.894737,6232.45614,4.388971759,3266.666667,-4.190822181,3.044522438,21,0,3008.77193,1,17.77777778,33.65079365,2149.122807,3.14843012,3.084667105,NA,135.1760742,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.5575438],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44381_44k seg 1.gzip,44381,3.336854804,3.91085273,7.975644961,8.074765207,8.712533665,7.282924805,34.6031746,53.96825397,3309.649123,6404.385965,4.442431147,3008.77193,-4.338485805,2.944438979,19,0,3438.596491,1,23.17460317,47.3015873,2535.964912,2.801912258,1.829961723,NA,223.8266122,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[84.98129271],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44556_44k seg 1.gzip,44556,3.189503747,3.967926468,7.940294406,8.029712183,8.671811598,7.218502624,27.3015873,55.87301587,3051.754386,5974.561404,4.459543942,2879.824561,-4.328130898,2.890371758,18,0,3137.719298,1,19.04761905,50.79365079,2621.929825,2.094148487,1.213611353,NA,102.141536,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[86.44807474],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44603_44k seg 1.gzip,44603,3.122574678,3.474927354,8.040658157,8.07622676,8.744925389,7.249429382,34.6031746,33.96825397,3567.54386,6576.315789,4.400319439,2965.789474,-3.991332861,3.258096538,26,0,3653.508772,1,13.33333333,30.79365079,2836.842105,3.953538854,0.8008949,NA,165.4942641,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.47689142],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 s2.gzip,44616,3.102772051,4.255525148,7.917937499,8.25005243,8.784306993,7.406893826,25.71428571,73.33333333,2965.789474,6619.298246,4.40782841,3567.54386,-4.516522058,2.890371758,18,0,3094.736842,1,19.04761905,67.61904762,2492.982456,2.069229974,1.413331816,NA,119.6707073,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.09100182],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 s3.gzip,44616,3.073737906,4.263538463,7.949649012,8.229117074,8.785710799,7.461275428,29.84126984,74.6031746,3094.736842,6748.245614,4.360715229,3610.526316,-4.516836467,2.944438979,9.5,0.693147181,3180.701754,0.944444444,18.73015873,64.12698413,2450,2.429663898,2.323861464,NA,140.7260203,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[78.31312625],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 seg 1.gzip,44616,3.220235445,4.23402982,7.717150855,8.25242018,8.706236744,7.233741894,33.01587302,75.23809524,2879.824561,6318.421053,4.109260557,3481.578947,-4.525691668,2.708050201,7.5,0.693147181,2879.824561,0.928571429,17.14285714,57.46031746,1547.368421,3.990136769,4.549561372,NA,425.9592281,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.9016676],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44910_44k seg 1.gzip,44910,3.312741961,4.369246908,8.188429181,7.921756285,8.750317181,7.35832526,30.79365079,84.12698413,3911.403509,6662.280702,4.345092247,2535.964912,-4.650275089,2.708050201,15,0,4169.298246,1,24.44444444,76.82539683,3438.596491,1.715235119,1.632904994,NA,158.7333157,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.09914935],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_45292_44k-2 seg 1.gzip,45292,3.426094933,4.052321572,7.947074093,8.182973776,8.758379614,7.351423081,34.92063492,65.71428571,3137.719298,6576.315789,4.308652889,3481.578947,-4.461051314,2.890371758,18,0,3137.719298,1,24.76190476,54.28571429,2664.912281,2.516967748,3.186821595,NA,137.9506083,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.34027687],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_45832_44k-2 seg 1.gzip,45832,2.982574189,3.19784493,6.86935684,8.383037822,8.573879326,6.654397949,34.28571429,27.3015873,1160.526316,5458.77193,4.43275706,4298.245614,-3.764026193,2.890371758,9,0.693147181,1203.508772,0.882352941,17.77777778,10.15873016,515.7894737,3.803294004,5.028796938,2.909507234,177.6125554,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[86.22047244 82.10580785],hyemalis
