FileName,ID_Num,avg_silence_duration(ms),avg_syllable_duration(ms),avg_sylls_freq_range(Hz),avg_sylls_lower_freq(Hz),avg_sylls_upper_freq(Hz),bout_duration(ms),largest_silence_duration(ms),largest_syllable_duration(ms),largest_sylls_freq_range(Hz),max_sylls_freq(Hz),mean_syllable_stereotypy,min_sylls_freq(Hz),num_syllable_per_bout_duration(1/ms),num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range(Hz),sequential_repetition,smallest_silence_duration(ms),smallest_syllable_duration(ms),smallest_sylls_freq_range(Hz),stdev_silence_duration(ms),stdev_syllable_duration(ms),stdev_syllable_stereotypy,stdev_sylls_freq_range(Hz),syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies,latitude,longitude
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106168961.gzip,106168981,43.10037879,90.90277778,2947.368421,3173.489279,6027.290448,1564.9375,89.6875,101.9375,3087.719298,6081.871345,63.95627315,3087.719298,0.007668038,12,12,1,3087.719298,1,26.6875,80.20833333,2713.450292,17.12152443,5.873081122,,93.56725146,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[63.95627315],hyemalis,42.3179,-76.4783
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106168981.gzip,106310481,53.32638889,66.7625,1328.654971,4734.502924,5969.590643,1147.5625,76.5625,90.85416667,1684.210526,6175.438596,45.91504783,4491.22807,0.008714122,10,5,2,1777.777778,0.888888889,38.64583333,43.16666667,561.4035088,11.16101478,15.07803519,,301.7453192,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[45.91504783],hyemalis,43.5479,-65.6107
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106310481.gzip,106539101,27.125,134.0208333,2259.649123,3377.777778,5590.643275,1584.333333,35.29166667,142.625,2573.099415,5660.818713,67.95442686,3134.502924,0.006311803,10,10,1,2573.099415,1,18.375,127.4583333,2198.830409,5.558909578,5.039169492,,118.866832,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.95442686],hyemalis,43.8418,-72.9648
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106539101-bout-1.gzip,106546611,12.91666667,92.12777778,1493.957115,4431.968811,5879.1423,1562.75,21.58333333,109.9583333,1964.912281,6315.789474,60.63367096,4397.660819,0.009598464,15,7.5,2,1964.912281,0.928571429,6.708333333,68.25,1309.94152,4.641961851,10.74984388,,175.4645855,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.63367096],hyemalis,44.6448,-63.4524
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106546611.gzip,106567011,51.64930556,67.64423077,2763.832659,3710.301395,6427.350427,1499.166667,67.66666667,78.16666667,2947.368421,6502.923977,78.60092273,3602.339181,0.008671484,13,13,1,2947.368421,1,46.08333333,53.375,2713.450292,5.979274451,6.101182324,,70.07540228,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.60092273],hyemalis,41.9986,-74.3864
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106567011-bout-1.gzip,106567011,20.18333333,95.90530303,1811.802233,3440.72302,5205.741627,1256.791667,25.08333333,107.9166667,1964.912281,5286.549708,59.00796232,3368.421053,0.008752445,11,11,1,1964.912281,1,14.875,90.70833333,1590.643275,3.307842346,5.029568505,,114.7695103,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[59.00796232],hyemalis,41.9986,-74.3864
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106567011.gzip,106584611,19.93939394,96.34722222,1723.196881,3493.177388,5169.590643,1375.5,23.91666667,102.375,1964.912281,5286.549708,62.19023567,3321.637427,0.0087241,12,12,1,2011.695906,1,16.04166667,90.70833333,561.4035088,2.667666716,3.64149995,,378.9359918,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[62.19023567],oreganus,43.5157,-121.693
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_106584611.gzip,107377361,37.66439909,64.33862434,1931.345029,3604.795322,5493.157895,1492.380952,49.84126984,70.47619048,2235.087719,5716.666667,63.80294758,3395.614035,0.010051053,15,5,3,2364.035088,0.857142857,32.6984127,55.55555556,1590.350877,4.939476539,3.969916507,,181.9727628,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14]",[63.80294758],caniceps,39.9485677,-105.36262
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107377361.gzip,107391201,31.53070175,59.60208333,2105.263158,3709.94152,5768.421053,1791.125,67.08333333,74.95833333,2573.099415,5894.736842,67.44011018,3368.421053,0.011166167,20,6.666666667,3,2573.099415,0.894736842,13.41666667,37.04166667,1403.508772,14.73290259,11.61446242,2.334229361,363.0196121,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 16]",[65.78956077 69.09065959],hyemalis,42.3179,-76.4783
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107391201.gzip,107392841,25.02192982,43.1375,2088.888889,4004.678363,6046.783626,1338.166667,34.70833333,51.91666667,2245.614035,6128.654971,64.40535393,3929.824561,0.014945821,20,20,1,2245.614035,1,17.20833333,32.375,1684.210526,4.025726691,4.120336723,,136.8392115,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.40535393],hyemalis,42.3179,-76.4783
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107392841.gzip,107570931,23.47916667,85.88461538,3134.502924,3767.881242,6855.60054,1398.25,41.125,96.54166667,3649.122807,7251.461988,61.77539217,3649.122807,0.009297336,13,6.5,2,3649.122807,0.833333333,11.95833333,70.58333333,1497.076023,8.433610682,8.026236525,,731.7812527,53.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.77539217],caniceps,38.8674,-106.247
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107570931.gzip,107578861,31.74603175,80.29478458,1986.403509,3671.929825,5615.350877,1536.825397,42.85714286,84.44444444,2192.105263,5716.666667,57.81789572,3481.578947,0.009109688,14,7,2,2278.070175,0.923076923,27.93650794,68.88888889,1676.315789,3.760710189,4.792679208,,129.6930754,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[57.81789572],caniceps,39.3222,-106.412
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107578861.gzip,107616011,21.5007215,89.25925926,1794.517544,3678.581871,5430.116959,1307.619048,30.79365079,98.41269841,2235.087719,5544.736842,54.72311078,3352.631579,0.009176985,12,3,4,2235.087719,0.727272727,14.6031746,81.9047619,816.6666667,4.932583361,6.292434982,,424.7638683,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11]",[54.72311078],hyemalis,35.715,-83.2565
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107616011.gzip,107703731,11.99479167,27.80555556,3404.808317,4179.337232,7537.361923,346.2083333,16.91666667,31.79166667,3883.040936,7859.649123,60.83573352,3976.608187,0.025995908,9,9,1,3929.824561,1,9.625,22.16666667,2666.666667,2.422451768,2.774668399,,398.8820448,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[60.83573352],caniceps,40.6100397,-111.59591
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107703731.gzip,107749431,31.03785104,56.21315193,2446.929825,3269.736842,5673.684211,1190.47619,40.31746032,79.36507937,2750.877193,5802.631579,63.116747,3051.754386,0.01176,14,3.5,4,2793.859649,0.461538462,17.77777778,37.77777778,2020.175439,6.855665437,14.79748848,4.399842032,213.5618843,53.5,"[0, 1, 0, 0, 4, 5, 4, 4, 4, 5, 4, 4, 4, 4]",[62.30924407 67.86440962 59.1765873 ],caniceps,40.6100397,-111.59591
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107749431.gzip,107750651,28.94179894,64.32234432,2450,3531.174089,5959.682861,1183.492063,38.0952381,79.36507937,2944.298246,6232.45614,66.39967151,3266.666667,0.010984442,13,2.6,5,2987.280702,0.5,22.85714286,55.23809524,1310.964912,3.890042137,5.5917768,8.609642689,493.7528774,53.5,"[0, 1, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 12]",[72.48760824 60.31173478],caniceps,40.5816,-111.656
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107750651.gzip,107752861,25.43915344,58.25396825,1441.255482,4159.895833,5579.660088,1313.650794,29.84126984,62.85714286,1568.859649,5652.192982,67.05251057,4040.350877,0.012179797,16,8,2,1633.333333,0.933333333,19.68253968,52.06349206,1203.508772,3.133214707,2.628090849,,93.99597532,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15]",[67.05251057],oreganus,39.5834,-120.483
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107752861.gzip,107809771,18.28993056,41.55666667,2006.081871,3767.017544,5726.315789,1477.875,21.875,51.33333333,2198.830409,5847.953216,75.82660511,3508.77193,0.01691618,25,25,1,2385.964912,1,13.70833333,35.875,1590.643275,2.084654623,3.640112178,,109.1506538,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.82660511],caniceps,42.1714,-114.2794
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107809771.gzip,107881271,35.23809524,84.15584416,2743.062201,2575.039872,5275.119617,1278.095238,41.58730159,90.79365079,3051.754386,5415.789474,66.2277907,2407.017544,0.008606557,11,11,1,3051.754386,1,30.79365079,80,2020.175439,2.83155305,2.999805303,,261.3235644,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.2277907],hyemalis,42.3338,-76.3401
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_107881271.gzip,108158391,28.14583333,97.66944444,2732.163743,3655.360624,6340.740741,1859.083333,38.79166667,100.3333333,2853.80117,6456.140351,75.99332417,3602.339181,0.008068493,15,15,1,2900.584795,1,24.5,95.95833333,2573.099415,3.853720522,1.406869719,,89.8162068,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.99332417],oreganus,49.37427,-123.1818
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108158391.gzip,108162811,25.44061303,23.74603175,2114.736842,4339.795322,6411.549708,1450.15873,31.74603175,33.01587302,2621.929825,6662.280702,57.75647631,3868.421053,0.020687391,30,7.5,4,2836.842105,0.310344828,14.6031746,17.46031746,1246.491228,4.291777133,3.916931388,5.150268061,239.2895658,53.5,"[0, 1, 2, 1, 4, 1, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 1, 4, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 2]",[53.78151261 52.83619132 62.24603916 62.16216216],hyemalis,42.6260225,-73.03433
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108162811-bout-1.gzip,108162811,27.04166667,81.29722222,2086.549708,4010.916179,6050.682261,1598.041667,38.5,103.25,2385.964912,6362.573099,54.41173857,3602.339181,0.009386489,15,1.875,8,2807.017544,0.142857143,14.58333333,70.58333333,1730.994152,6.127060093,8.693195242,1.338468657,199.8988444,53.5,"[0, 0, 0, 3, 4, 5, 6, 5, 8, 9, 5, 9, 6, 0, 14]",[53.90215371 53.38668806 53.97769517 56.38041734],hyemalis,42.6260225,-73.03433
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108162811.gzip,108190801,28.91666667,79.56666667,2077.192982,4054.580897,6084.990253,1598.333333,43.45833333,103.25,2900.584795,6923.976608,54.28594286,3649.122807,0.009384776,15,1.5,10,3321.637427,0.214285714,14.58333333,69.70833333,1730.994152,6.839096225,8.56413711,2.599540203,290.4462872,53.5,"[0, 0, 2, 3, 4, 5, 6, 5, 8, 9, 9, 9, 12, 0, 14]",[51.35494641 56.31229236 55.1905898 ],hyemalis,44.4106,-67.9898
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108190801.gzip,108272741,48.55277778,90.08854167,3576.023392,3157.894737,6687.134503,2169.708333,56.58333333,96.83333333,3742.690058,6736.842105,78.32192277,2994.152047,0.007374263,16,16,1,3789.473684,1,41.125,87.79166667,3461.988304,3.32526802,2.07848742,,87.05400733,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.32192277],oreganus,51.6526168,-120.04029
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108272741.gzip,108332791,19.04761905,52.43697479,1977.192982,3724.303406,5658.513932,1196.190476,28.25396825,62.53968254,2836.842105,6576.315789,57.31602812,3610.526316,0.014211783,17,8.5,2,3008.77193,0.9375,10.79365079,39.68253968,1289.473684,5.486341332,6.360342708,,389.8155703,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[57.31602812],oreganus,45.304478,-121.755818
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_108332791.gzip,110210511,NA,2205.079365,5501.754386,42.98245614,5501.754386,2205.079365,NA,2205.079365,5501.754386,5501.754386,NA,42.98245614,0.000453498,1,1,1,5501.754386,NA,NA,2205.079365,5501.754386,NA,,NA,,53.5,[0],NA,hyemalis,40.3184261,-75.409523
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_110210511.gzip,113956871,33.69047619,79.57671958,2244.639376,3486.354776,5688.011696,985.7142857,60.95238095,135.5555556,3137.719298,6404.385965,56.97514712,3266.666667,0.009130435,9,1.8,5,3180.701754,0.375,19.04761905,56.19047619,1590.350877,14.08060107,23.71834393,,445.0177848,53.5,"[0, 1, 2, 1, 1, 1, 1, 7, 8]",[56.97514712],oreganus,39.698,-120.45
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_113956871.gzip,120334001,28.83854167,60.63235294,3054.695562,2867.56106,5875.472996,1492.166667,35,64.45833333,3274.853801,6081.871345,63.43120253,2619.883041,0.011392829,17,17,1,3508.77193,1,23.33333333,57.16666667,2900.584795,3.113920173,2.080061769,,101.6463847,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[63.43120253],hyemalis,50.3225,-66.7726
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_120334001.gzip,120662481,31.30555556,71.60416667,1757.309942,3663.74269,5374.269006,1615.25,37.625,74.95833333,2152.046784,5567.251462,74.05342999,3181.28655,0.009905587,16,16,1,2432.748538,1,25.95833333,67.08333333,1590.643275,3.459253559,2.211030847,,131.1819873,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.05342999],hyemalis,42.4259195,-76.335754
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_120662481.gzip,120993921,19.32291667,67.22916667,7953.216374,2838.206628,10697.85575,759.6458333,30.77083333,72.47916667,8140.350877,11040.93567,63.55127628,2526.315789,0.011847626,9,3,3,8608.187135,0.75,12.97916667,61.83333333,7766.081871,5.946301955,3.205846574,,155.1637329,53.5,"[0, 0, 0, 0, 0, 0, 0, 7, 8]",[63.55127628],caniceps,39.5904357,-104.8937
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_120993921.gzip,135762001,32.921875,51.33333333,1852.285034,3581.546459,5418.23695,725.375,49.875,65.625,2307.992203,5614.035088,53.55073525,3321.637427,0.012407375,9,3,3,2307.992203,0.625,23.625,28,483.4307992,8.724180656,14.02049281,,565.9754156,53.5,"[0, 1, 1, 1, 1, 5, 1, 1, 1]",[53.55073525],oreganus,48.3116,-121.5479
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_135762001.gzip,139400531,33.28240741,57.02083333,3232.748538,3485.380117,6671.345029,869.75,41.41666667,58.625,3461.988304,6830.409357,82.3590746,3321.637427,0.011497557,10,10,1,3555.555556,1,27.70833333,55.41666667,2900.584795,3.573495324,1.076052815,,177.051284,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.3590746],dorsalis,31.9331228,-104.84649
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_139400531.gzip,141072861,35.87301587,190.7029478,2585.087719,3733.333333,6275.438596,1550.15873,67.3015873,211.7460317,3137.719298,6533.333333,59.77666363,3395.614035,0.004515667,7,1.166666667,6,3180.701754,0,13.65079365,156.8253968,2235.087719,19.43520999,19.32228273,,351.3261017,53.5,"[0, 1, 2, 1, 4, 5, 6]",[59.77666363],oreganus,38.455395,-122.84817
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_141072861.gzip,141686301,25.94516595,64.41798942,2679.239766,3846.929825,6483.187135,1058.412698,41.9047619,88.88888889,3137.719298,6877.192982,59.33980314,3395.614035,0.011337732,12,2.4,5,3524.561404,0.545454545,14.28571429,53.01587302,2235.087719,6.946639521,10.21938811,,263.903074,53.5,"[0, 1, 1, 3, 1, 1, 1, 1, 1, 1, 10, 11]",[59.33980314],oreganus,37.084,-122.061
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_141686301.gzip,142274581,29.10416667,42.75833333,2644.834308,3652.241715,6250.292398,1048.833333,39.95833333,52.79166667,3181.28655,6596.491228,50.47874905,3415.204678,0.014301605,15,2.5,6,3228.070175,0.142857143,19.25,35.58333333,1169.590643,6.251554294,5.079164958,6.544347543,449.0346149,53.5,"[0, 0, 2, 3, 4, 0, 3, 3, 0, 9, 0, 9, 0, 13, 0]",[42.92233199 54.19446208 54.31945308],oreganus,58.3610546,-134.64553
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_142274581.gzip,143592511,31.57894737,58.77777778,2566.052632,3374.122807,5897.192982,1775.555556,39.04761905,72.6984127,2793.859649,6146.491228,70.96406394,3266.666667,0.01126408,20,10,2,2922.807018,0.947368421,20.95238095,48.25396825,2321.052632,5.063211108,5.882852067,,136.7071155,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[70.96406394],hyemalis,42.4938,-76.4896
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_143592511.gzip,144188981,14.64166667,29.96212121,2853.80117,3776.714514,6583.732057,476,21.29166667,37.04166667,3321.637427,7111.111111,62.08059636,3695.906433,0.023109244,11,5.5,2,3461.988304,0.9,7,24.20833333,1684.210526,4.183493799,3.581901581,,487.5383568,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]",[62.08059636],caniceps,31.7383,-110.8869
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_144188981.gzip,144190311,27.3015873,33.65079365,4910.745614,4040.350877,8908.114035,216.5079365,30.79365079,35.87301587,5544.736842,9241.22807,65.42464451,3739.473684,0.018475073,4,4,1,5544.736842,1,25.3968254,29.52380952,4599.122807,3.028378417,2.827595601,,431.7900966,53.5,"[0, 0, 0, 0]",[65.42464451],caniceps,31.733668,-110.882269
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_144190311.gzip,145648521,26.93121693,33.91941392,2889.74359,4050.269906,6897.031039,764.1269841,42.85714286,45.71428571,3309.649123,7135.087719,60.13297264,3868.421053,0.017012879,13,4.333333333,3,3309.649123,0.416666667,16.19047619,15.23809524,2321.052632,6.159999472,7.949033665,1.540248352,368.56207,53.5,"[0, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1]",[61.22209269 59.04385258],oreganus,48.5202,-123.418
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_145648521.gzip,146169611,27.66666667,67.41388889,1946.19883,3337.231969,5236.647173,1398.541667,36.75,74.95833333,2245.614035,5380.116959,73.99619699,3181.28655,0.010725458,15,15,1,2245.614035,1,22.75,58.04166667,1684.210526,3.870844891,4.378979671,,149.8328632,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.99619699],hyemalis,36.4757,-79.7427
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_146169611.gzip,146822291,27.08994709,58.92551893,2780.634278,3055.060729,5792.712551,1091.111111,51.74603175,69.52380952,3180.701754,6404.385965,47.09306539,2492.982456,0.01191446,13,2.6,5,3954.385965,0.5,15.23809524,48.57142857,2149.122807,9.913465423,6.067200813,,334.5021179,53.5,"[0, 1, 1, 1, 4, 1, 1, 1, 8, 1, 1, 1, 12]",[47.09306539],hyemalis,44.1363784,-79.449421
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_146822291.gzip,147288551,18.21617536,36.73881674,1938.118022,4036.443381,5931.578947,1190.793651,26.98412698,48.57142857,2407.017544,6232.45614,52.11523124,3696.491228,0.018475073,22,3.666666667,6,2578.947368,0.523809524,11.11111111,26.66666667,1418.421053,4.72096282,5.547392182,2.105536794,335.0240426,53.5,"[0, 1, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 16, 3, 3, 3, 3, 2]",[50.62639189 53.60407058],hyemalis,39.83,-74.99
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147288551.gzip,147332391,27.96411318,38.98148148,2090.02193,4278.545322,6325.584795,1578.730159,41.26984127,49.20634921,2879.824561,6705.263158,52.33865559,3782.45614,0.015202091,24,2.4,10,2965.789474,0.52173913,19.04761905,20.95238095,1246.491228,6.235572628,7.918532669,5.89164358,398.1618353,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 12, 2, 2, 2, 16, 17, 18, 18, 20, 21, 22, 21]",[45.66472427 54.53306067 56.81818182],hyemalis,44.920967,-93.2347699
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147332391.gzip,147477091,15.26695527,98.33333333,2625.511696,3259.502924,5842.032164,1347.936508,30.79365079,109.5238095,2965.789474,6103.508772,54.47434394,3094.736842,0.008902496,12,4,3,3051.754386,0.545454545,4.126984127,85.71428571,2106.140351,7.280098878,8.222968761,4.543190842,265.2520235,53.5,"[0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 2]",[52.83972894 59.60866527 50.97463762],hyemalis,42.7131187,-71.645093
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147477091.gzip,147479191,19.05555556,81.66666667,2975.438596,2189.473684,5118.128655,988.1666667,24.20833333,86.91666667,3134.502924,5239.766082,67.65533012,2058.479532,0.01011975,10,10,1,3228.070175,1,14.875,73.79166667,2760.233918,4.241719875,5.066761086,,121.1967827,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.65533012],hyemalis,40.9531,-73.7012
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147479191.gzip,147661641,88.78333333,48.65972222,1387.91423,3313.840156,4654.97076,735.875,94.5,56,1497.076023,4818.71345,58.61172604,3134.502924,0.008153559,6,3,2,1730.994152,0.6,84,41.41666667,1216.374269,3.789422413,5.581182214,,105.3064672,53.5,"[0, 1, 0, 0, 0, 0]",[58.61172604],hyemalis,42.413,-85.3798
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147661641.gzip,147868511,23.40625,95.025,1459.649123,4070.175439,5483.040936,568.75,26.83333333,105.5833333,1590.643275,5520.467836,62.89209961,3976.608187,0.008791209,5,2.5,2,1590.643275,0.75,17.79166667,88.08333333,1356.725146,4.078990746,7.079753998,,89.99010087,53.5,"[0, 0, 0, 0, 4]",[62.89209961],hyemalis,42.7815432,-73.450813
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147868511-bout-1.gzip,147868511,29.2615597,36.44179894,1296.637427,5105.957602,6359.612573,1547.619048,44.12698413,44.76190476,1504.385965,6576.315789,59.88554825,4942.982456,0.015507692,24,8,3,1676.315789,0.913043478,21.26984127,17.14285714,1117.54386,5.2196116,6.023370864,,115.2411336,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 23]",[59.88554825],hyemalis,42.7815432,-73.450813
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147868511.gzip,147880361,30.69703244,35.55555556,1242.909357,5127.44883,6327.375731,1559.365079,45.07936508,47.3015873,1461.403509,6533.333333,60.00451131,5028.947368,0.015390879,24,8,3,1547.368421,0.913043478,22.22222222,27.93650794,1117.54386,5.132687987,4.763284824,,104.4553022,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 23]",[60.00451131],hyemalis,44.1363784,-79.449421
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_147880361.gzip,147939081,38.98809524,48.59010271,2439.886481,3572.600619,5969.504644,1449.84127,56.82539683,63.49206349,3180.701754,6748.245614,54.7266556,3352.631579,0.011725422,17,2.833333333,6,3438.596491,0.4375,24.12698413,38.0952381,1375.438596,8.818480599,7.311475868,5.169215684,423.74506,53.5,"[0, 1, 2, 0, 4, 4, 4, 4, 4, 4, 10, 2, 12, 0, 0, 2, 2]",[57.18755725 58.2056382  48.78677136],oreganus,49.31,-117.648
